place_id,name,address,lat,lng,rating,total_ratings,price_level,busyness_score,types,phone,website,open_now,review_count,review_texts,avg_review_rating,collected_at
ChIJZZAbJ21Z4joRuaIUFllimdE,Sen-Saal Hyde Park,"2, 366 Hyde Park Corner, Colombo 00200, Sri Lanka",6.9187561,79.86070939999999,3.5,1717.0,2.0,60.5,"bakery, establishment, food, point_of_interest, restaurant, store",077 227 7683,http://sensaal.com/,True,5,"I ordered milk tea here, but the cup was very dirty and not cleaned properly. They also gave a separate cup for sugar, and that was dirty too. This is very disappointing because customers pay for clean and hygienic service. Unfortunately, my experience was very bad. I would not recommend this place to anyone. | Sensal near OUSL, I went there after sometimes with my kid, they dnt know how to serve a cappuccino, coffee filled all over the cup and plate, I doubt the coffee made with the correct way and taste like plastic, I guess there is a problem in the machine, too bad! They dnt even care the guest! I ddnt complain! But they should learn, we ddnt enjoy the coffee anyways, my son complained me why Iddnt go barista! 😔😔😔 | Went to eat kottu with friends to hyde park sensaal, and felt eew once after the first bite itself. Ordered 1 cheese kottu and 2 chicken masala kottu. Cheese kottu was like very old , and fungus smelly and bad tasty. Also the chicken kottu was really bad , was very oily, (guessing whether they used the oil which was used to fry pastries). Tbh personally suggesting not to try kottu or something related here. Had a very bad experience which never have had anywhere. Worst customer service as well. :(( | Food was bad. Ordered a fish fried rice. They gave me chicken one. Staff don’t even know the portion sizes. Can’t communicate with them properly. Food portion was so small. | Looks greate !
But it was 3.30 pm and this one is from set menu, Im really not satisfied with the taste !
( friend got a egg fried rice and it was good, but not from the set menu)
Service is not satisfied. Still plates are infront of me after 30mins 😂",1.2,2026-05-02T08:06:56.971627+00:00
ChIJC6Ra48Fb4joRa0UG11da85Y,Burger Court,"189 Galle Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.8533064,79.8659832,5.0,1.0,,16.9,"establishment, food, point_of_interest, restaurant",076 715 2014,,,1,,5.0,2026-05-02T08:06:56.971627+00:00
ChIJM4V_9rBb4joRoKEdHIiElWA,USTADI,"29 Canal Ln, Colombo 00600, Sri Lanka",6.869696999999999,79.8649825,3.2,27.0,,34.5,"establishment, food, meal_takeaway, point_of_interest, restaurant",077 777 9026,https://wa.me/c/94777779026,,5,"It was an awful experience. We ordered their mix platter which was advertised as a portion with 1kg worth of meat, but it was misleading. Their chicken kebab wasn't boneless, their beef kebab was so dry and there were two large pieces of bones with little to no meat. Their excuse for this was because they have limited access to meat, which I think is stupid. Their kitchen wasn't hygienic as well. Not recommended at all. | The food was inedible!
The food smelled (rotten rather) so bad we were sure they were days old. It looked so bad we were sure if we have had more than a taste all of us will be guaranteed a hospital admission over food poisoning. | I just ordered an hour ago through Uber Eats and my order arrived full of live ants inside the packaging and inside the food, I don't know how you miss such a thing when you're packaging food. They were contaminating the entire Chicken Shishlik. | mixed experience, their haleem is great and their grilled meats are usually good

their pot roasted beef sandwich is terrible and their shawarma worse

the shawarma tasted of onions. . .and onions, idk when shawarma became a salad and with a side of meat

the pot roasted beef was roasted. . .in a pot. . .for 5 mins, probably. . .because it ended up as tough as a tyre, and somehow the bread was even tougher- im not exaggerating, eating it was a workout | Taste is ok ..price is  ok and portion for some items are crazy for money as its unfair but its good. No dine in but its good so far to take out and delivery.",2.0,2026-05-02T08:06:56.971627+00:00
ChIJu00Vm11Z4joR_Kne_6Wly7c,The Fab - Colpetty,"474 Galle Rd, Colombo 00300, Sri Lanka",6.904388000000001,79.8517516,4.2,2079.0,2.0,60.8,"cafe, establishment, food, point_of_interest, restaurant",074 391 4522,http://www.thefab.lk/,True,5,"Tried their sandwich and fish roll, and the food was amazing. The sandwich was fresh, well-filled, and very tasty, while the fish roll was perfectly crispy with great flavor. You can really feel the quality and freshness in every bite.

The environment is calm and peaceful, making it a nice place to relax and enjoy a coffee. The Colpetty location is convenient, and the seating area feels comfortable and clean perfect for a short break or casual meet-up. | Found worm in my food it was absolutely disguisting. Ive went to many country in my life, south east asian, south asian, east asia And in my 25 y of life ive seen moving worm here
Not to mention, such a slow service. Thankfully they do refund my money so not all bad. But i wish they scan their food for hygiene | Food and the atmosphere is 5 stars. The place is relaxing, and calm, clean as well. However, I can't say that I am quite happy with the service though. Forget about the smiling at least be friendly. And communicative enough. | I had an unpleasant experience this morning. My fiancé and I visited the Colpetty FAB outlet for a quick snack and purchased a iced coffee drink. Although the printed expiry date was 02/06/2026, the beverages were clearly spoiled, they tasted sour, almost like vinegar. I returned to inform the staff, and the manager offered a replacement drink that were expiring the very next day, which I found quite ironic. I declined the offer and instead requested a refund, which was provided. It’s truly disappointing to see a place where we once enjoyed our meals turn into such an experience. | I usually visit this place on a weekly basis. It’s a nice and cozy spot where you can buy cakes and savory items. What makes this FAB location unique is that it offers an à la carte menu, which I’ve never seen at other branches. You can always enjoy a freshly brewed cup of Italian coffee here.

Their menu is extensive, featuring rice, pasta, spaghetti, sandwiches, lasagna, and more. The food is consistently delicious, and the caramel latte is especially good.

Once, I celebrated my birthday here with a small surprise party. My friends mentioned that the staff were incredibly supportive and helped make it a memorable experience.

The seating area is divided into three sections, providing plenty of options to suit your preference. This has become my go-to place for breakfast in Colombo because I love a rich, hearty breakfast. Whether you’re dining alone, with a partner, or with friends, it’s a great place to enjoy a meal and have a nice conversation.",3.4,2026-05-02T08:06:56.971627+00:00
ChIJaSWomwFa4joRS7-E0ImKhK8,Ginza Hohsen,"Ginza Hohsen, 64 Lotus Rd, Colombo 00100, Sri Lanka",6.931909300000001,79.84239869999999,4.4,513.0,3.0,51.0,"establishment, food, point_of_interest, restaurant",0112 441 588,http://www.ginzahohsen.com/,True,5,"An absolutely lovely meal. Loved today’s Teppanyaki meal. Every single dish was done to perfection. The chef understood our palate after the first two courses and customised the taste to our expectations.

Thank you, Sujith and Ajith. I would certainly return again to have your Teppanyaki. | A pretty decent Japanese restaurant located in the heart of Fort and just a stone toss from Port City. Love the Japanese decor with paintings and calligraphy. Highly recommend the Hawaiian Maki. | Had a wonderful meal at Ginza Hohsen, staff were professional, great customer service and the food was delicious! Would definitely return for a high quality Japanese meal in Colombo! | It was our first time visiting this place, and we’ll definitely be coming back to try more! Next time, we’ll choose a private room, as the group behind us was a bit too loud. After a long drive, it was too much for us. if we were in Japan, they would’ve definitely been asked to keep it down.

Otherwise, it’s a peaceful spot with quick service, perfect for families — and the food was absolutely delicious! | Ginza Hohsen is a good Japanese restaurant located in a prime spot in Colombo. Nice place to enjoy authentic flavors",5.0,2026-05-02T08:06:56.971627+00:00
ChIJ4SkbNCBZ4joR9NDZajoJ5cU,Golden Cafe,"01100, 98 Bankshall St, Colombo 01100, Sri Lanka",6.9381692,79.85089119999999,4.1,415.0,,47.5,"establishment, food, point_of_interest, restaurant",0112 324 712,,True,5,"Delicious food at reasonable price.
Value for money.
More rice options.
Better customer service.
Clean envirnment.
Recommended 👍 | Amazing food, bottomless curry and dessert | Delicious food..
""Lunudehi"" was superb. Had a nice lunch even though it was pure vegetarian. | Amazing vegetarian and vegan curry. Best I have yet tried in Sri Lanka! Each curry had such different flavours. They just keep topping up your plate with rice and curry too. Amazing service. Would come back for sure! | One of the vegetarian hotel in pettah area. Likes plain tea [black tea)at this place.",4.8,2026-05-02T08:06:56.971627+00:00
ChIJKQJYFmta4joRnlFLcRivI-8,Jade Restaurant,"No.238, Kotte Road, Jubilee Post, Sri Jayawardenepura Kotte, Sri Lanka",6.8768296,79.9006764,4.2,716.0,2.0,53.3,"establishment, food, point_of_interest, restaurant",0112 818 181,http://jade.lk/,True,5,"Jade Restaurant serves absolutely awesome food—definitely the best in town! The portions are generous, the prices are reasonable, and the quality is consistently excellent. I especially love their hot butter cuttlefish and fish—both are packed with flavor. Their nasi and fried rice dishes are also really tasty.
I've been coming here for years, and I'm impressed that the taste and quality have never changed. That kind of consistency is rare. Highly recommend this place to anyone looking for a great meal! | Great experience at Jade Restaurant! We had a really nice time here. The food was good and the atmosphere was pleasant, but what stood out the most was the service. Our waiter, Chanada and his team, was extremely friendly, polite, and attentive. He made us feel very welcome and looked after us well throughout the night . Overall, a great experience and we’d definitely come back. Highly recommended! | Decided to visit Jade restaurant with the family as Sampath Bank had an offer for credit cards until the 29th of February 2024. I've been to Jade before so the experience was not new. The food has not changed as it was really delicious as always but one point to remember is that the service has gone down a lot. It took more than one hour for a starter to be served and more than an hour for the main dishes to arrive. I think it might have been due to the Uber orders that they got on that day but they really need to improve on that. Other than that everything was on point and I enjoyed the food. | Jade Restaurant has always been one of my favorite places for a great dining experience. Consistently delicious food, excellent presentation, and a pleasant ambiance that makes every visit special. The service is attentive and welcoming, which adds to the overall experience. Highly recommended for anyone who appreciates quality and authentic flavor. | Taking longer time to serve foods. Food prices are fair. Taste is normal. Service should be improved. It appeared that some customers received more attention than others.",4.4,2026-05-02T08:06:56.971627+00:00
ChIJq_Y8W2dZ4joRLSYEIiK9VZ0,The Sizzle Colombo,"32 Walukarama Rd, Colombo 00300, Sri Lanka",6.9045166,79.8529099,4.3,3174.0,3.0,70.8,"establishment, food, point_of_interest, restaurant",075 688 8777,http://www.thesizzle.lk/,True,5,"Today, I visited Sizzle Colombo and had an overall pleasant experience.
🍛 Food
Chicken Kothu: This was the highlight of the meal — very tasty and well-prepared.
Mongolian Rice: It was average; nothing special compared to expectations.
🏠 Ambience & Facilities
The interior was well-designed and gave a premium feel.
A private dining area is available, which is great for family gatherings or small events.
Children’s chairs were available, making it family-friendly.
👨‍🍳 Service
The staff were friendly, polite, and attentive, which added positively to the experience.
💰 Pricing & Tax
Prices are relatively high, and the tax feels on the higher side as well.
Suitable more for an occasional dine-out rather than regular visits.
⭐ Overall Impression
Sizzle Colombo is a good choice if you’re looking for a comfortable private dining experience with good service and ambience. While the chicken kothu stood out, the Mongolian rice was just average. The higher pricing and taxes are something to keep in mind. | Had a great experience at Sizzle Food Shop! The food was delicious, fresh, and full of flavor, and the overall atmosphere was warm and welcoming.

A special shoutout to Victor, who served us. He was extremely friendly, attentive, and made sure we were comfortable throughout our visit. His service really made the experience even better.

Highly recommend this place, and we’ll definitely be coming back! | Had a wonderful experience with the food and drinks served really quick. The flavor of the grilled chicken with pepper sauce was spot on . The sizzling brownie was a cherry on top. Thank you Nandana for your great service. | Had a wonderful dining experience at this restaurant. The food was delicious, well-prepared, and served fresh. The ambience was pleasant and comfortable, making it a great place to relax and enjoy a meal.

A special mention to Avinash, whose service truly stood out. He was polite, attentive, and ensured everything was taken care of promptly. His friendly attitude and professionalism added a lot to the overall experience.

Highly recommended, and I’ll definitely be visiting again! | Wonderful Lunch Experience at The Sizzle, Colombo

We had a fantastic lunch at The Sizzle Colombo today. The meat was absolutely wonderful — perfectly cooked, flavourful, and clearly high quality. The restaurant environment was comfortable and pleasant, making it a great place to enjoy a relaxed meal.

A special mention to Victor, who provided excellent service. He was friendly, attentive, and very professional, which made our dining experience even better.
Highly recommended for anyone looking for great meat and warm hospitality in Colombo. We will definitely come back!",4.8,2026-05-02T08:06:56.971627+00:00
ChIJmXutKA1Z4joRqzmWfG2HPrU,The Fab - Asiri Central Hospital,"8 Norris Canal Rd, Colombo 01000, Sri Lanka",6.920376699999999,79.86574259999999,4.1,184.0,2.0,42.8,"establishment, food, point_of_interest, restaurant",074 391 4528,http://www.thefab.lk/,True,5,"I bought an iced coffee from The Fab at Asiri Hospital. After buying, I noticed that the expiry date was the same day.

I asked to exchange it, but the staff said all the iced coffees had the same expiry date. Then I asked for a refund. After that, they offered me another iced coffee with an expiry date two days later.

Expiry dates should be clearly checked before selling food or drinks. Customer handling also needs improvement. | One of the favorite places to visit when have no much time. This donut is the tastiest I have ever eaten for this price range. This has become one of my favorite evening snack these days. | Good quality and standards are well maintained. They serve their usual range of bakery items and snacks. Staff is efficient and provides a good service.Very useful for all pheasants, nurses, doctors and Central hospital staff. | 🍽️ 🍰 🥪 sGood food options during Asiri central hospital visit. 🏥
💲 Pricing reasonable ✅
💳 Card payments accepted ✅
💡 Would prefer more healthier food options, given it's in a hospital environment 🍏 | Absolutely terrible service here from the staff. Probably the worst out of all fab outlets. Management should seriously have a look at the service standard here. Staff seem to be in their own world and not bothered enough to actually serve food. Every one is extremely rude and confrontational. They are behaving as if the food is free. Staff here should be reminded that the customers pay their salary.",3.2,2026-05-02T08:06:56.971627+00:00
ChIJ9ZM0NQRb4joR1A2Qf4P3ejk,P&S (Perera & Sons) - Dehiwala,"37, 51 Colombo Main Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.8497486,79.8661068,3.9,263.0,2.0,58.3,"establishment, food, point_of_interest, restaurant",0114 386 651,http://pereraandsons.com/,True,5,"It is awkward experience. I came to dine in at 7.50am and got a blue berry muffin and a asked for a hot chocolate. Response I received was, no hot chocolate. I asked for hot milo instead. No politeness, eagerness. Then at 8 o'clock whilst I have not finished eating,  I asked is it okay if I wait until 8.30am. The old man's face went disappointed and said if customers come, I need to get up. He forgot that I am a customer and there's only me seated with other 6 empty seats ( 3 tables) | Compared to my previous visits the service is nil with the new staff at the branch. They definitely need to treat customers faster and also with some customer care. Sometimes makes me wonder whether they are paying for my food or I am paying. | Not satisfied with this p&s Outlet. Most of the time they are running out of food. At most evenings only 2-3 types of shorteats are available. Cakes are still the same quality as other outlets. | Good place for eat. Its right near to dehiwala church. Foods are very great. Staff is responsible | Disrespectful towards customers. I don't want to go this place again.",2.2,2026-05-02T08:06:56.971627+00:00
ChIJwYfouBtb4joR5LbDyaCqhSE,Casserole Restaurant,"RVR8+QR4, A2, Dehiwala-Mount Lavinia, Sri Lanka",6.841896699999999,79.8670834,4.3,1075.0,2.0,59.2,"establishment, food, point_of_interest, restaurant",0112 733 333,https://casserole.lk/,True,5,"Horrible experience, manager was an indecent man. And the food wasn’t worth for the price. On top of it I ordered a beef kankun portion which had just 6 thin sliced piece of beef. This is all the beef you get for LKR 2000. And the manager has 0 respect talking to customers. Absolutely horrible experience spending over 10K for lunch. Utterly disgusting and disappointed. | Decent place for dinner. Great Atmosphere.  calm and quiet. Service good. Waiting time for foods reasonable. Foods are tasty and satisfied.
Mix fried rice and sea food fried rice are great and less oil. Nasiguarang is tasty but a  heavy meal  for adults. Kidz and teens are so happy with it .Fresh juices are good but  little expensive. Bone less Deviled chicken dish is tasty but chicken potion to be more | Great Food!!  Casserole Chinese Restaurant in Mount Lavinia is truly a hidden gem. The food here is simply amazing. Every dish tastes so authentic and fresh My friends and I have been coming here for years, and the quality has always been exceptional. We absolutely love their hot butter cuttlefish. It's the best in town! The service is always fast and friendly, which makes our dining experience even better. If you're looking for great Chinese food, this is the place. You won't be disappointed! We always come back because we know we'll get a fantastic meal and a great time. | I’m disappointed with my recent visit.  I bought lump rice from down for my wife and plane have my lunch with my elderly father but they refuse for my wife to have have the lunch because of the price deferent  an i said ill pay the price deferent the restaurant manager made me feel very uncomfortable. The attitude and way of speaking were unprofessional and unwelcoming. As a customer, I expect respect and basic courtesy. Sadly, this experience ruined what could have been a pleasant visit. I hope the management improves their customer service in the future. | I recently visited Casserole Restaurant in Dehiwala-Mount Lavinia and I loved the atmosphere there.
The menu clearly indicates the food portion sizes, which helps the customers.
While the service could use some improvements at times, overall it was good.
I would visit the place again and would also recommend it to others.",3.2,2026-05-02T08:06:56.971627+00:00
ChIJm7yMi7lb4joRB69LEBnZ2-E,The Royal Bakery,"202 Galle Rd, Colombo, Sri Lanka",6.872340599999999,79.8616098,4.0,3591.0,1.0,76.7,"bakery, establishment, food, point_of_interest, restaurant, store",0112 500 991,http://www.theroyalbakery.com/,True,5,"We ordered food for our staff and found hair on the food . I was there when they were preparing food . They don’t wear hat apron or any hygiene procedures. Being a very good bakery hope maintain good procedures. | I used to go to this bakery when I was living in Wellawatte, before moving to England. I used to wake up early in the morning, go to the front of the bakery and stand in the line to buy the freshly prepared bread.  Breads 🍞 were brought to the selling area straight from the ovens and they were still warm.

My mother used to make fresh coconut symbol before I reach home. The taste that I had by having the Royal Bakery bread and my mother's coconut sambol was exceptionally good tasty. My mother's sambol was always the same. I tried my mother's coconut sambol with different bakery breads. But those bakery breads hadn't provided the exceptionally good taste that the Royal Bakery bread provided.

Even though the restaurant is owned by Singhalese people, the cashiers, the sons of the Bakery founder talked fluent Tamil language. Therefore Tamils hadn't faced language barriers. Apart from the sons of the founder spoke Tamil language, they had recruited Tamil speaking staffs.

Apart from breads, all other foods are still freshly prepared and very tasty. All the staffs are very polite, friendly and helpful. The taste  and quality of the foods haven't gone down. They remain the same. | I live in London and I order food quite often from the Royal Bakery for various occasions . Ranjana provides an exceptional service all the time. With even a very short notice i WhatsApp my order to Ranjana and make an online payment . She then carefully gets my order ready and delivered on time. She is a great asset to the Royal bakery and I’m very satisfied with excellent customer service she provides all the time. The food is very reasonably priced and hygiene is great. Once again thank you very much Ranjana for your great service. | This bakery contains lots of varieties of fast bakery foods for a reasonable price. Staff is very quick in delivering what we need. There are different varieties of bun types, cakes, and dessert types. Most of all their foods are fastly moving and since then anyone can get freshly baked items. | Had chicken biriyani,fried rice with prawn & day special( mixed fried rice, brinjal moju & fried chicken) food is tasty & reasonable.try there chicken biriyani.

Chicken biriyani Rs 550
Fried rice with prawns Rs 550
Days special Rs 550

16.11.24
Had chicken biriyani today. This is the best place to have budget friendly biriyani in town. its comes with fried chicken, boiled egg,raita & mint sambol. Biriyani has authentic taste and delicious.",3.8,2026-05-02T08:06:56.971627+00:00
ChIJV1HLlkVa4joRIVpr61I1Ydc,The Fab - Nugegoda,"The Fab, 155 High Level Rd, Nugegoda, Sri Lanka",6.8708484,79.88676509999999,3.8,600.0,2.0,59.1,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",074 391 4516,http://www.thefab.lk/,True,5,"I recently visited the Fab outlet in Nugegoda to grab a cake, and it turned out to be a pleasant experience. This isn’t an outlet I visit often, so I can’t really comment on their overall consistency, but on this occasion everything was quite good. The cake I bought was delicious, and the short eats I tried were also not bad. The place wasn’t very crowded, which made the service quite efficient and smooth. Overall, a nice experience at this branch of Fab! | I noticed that many of the cakes available were very close to their expiry date. This is quite disappointing and raises concerns about product freshness and quality.
Additionally, the website clearly advertised a promotional offer, but the Nugegoda branch did not honor this offer at the time of purchase. This inconsistency between the website and the branch is inconvenient and misleading for customers.
I request that you look into these issues and ensure better quality control and proper communication of promotions across all branches. | I ordered milk rice & many other food items for my office new year celebrations from Fab Nugegoda. The order was seamlessly handled by Manager Madhawa via e-mail which was very convenient as traveling back & forth is a hassle on weekdays. He promptly responded to all my queries & ensured the order was confirmed within 2-3 days.

Food was neatly packed & ready on time around 7am on the 1st of Jan. All food items were excellent especially the milk rice, seeni sambol, fish ambulthiyal, kevum & kokis. Everyone praised the quality of the food. I'm very happy that I decided to source all the food items from Fab (including bananas). The prices are reasonable as well. | Had a wonderful first experience with FAB Nugegoda for my order of Rs. 257,000 on 25/12/2025. Thuwan’s service was truly exceptional — very supportive, patient, and professional. He made the entire process smooth and stress-free. Highly recommended! | No tea drinks were loaded with sugar no order or discipline! Payment line, Que does not exist, people jump all over…,. The last come gets served first !!! The cashier encourages chaotic and unruly culture!! When questioned the employees act surprise. Poor training and management !!!
Koswaththa and Galle road Bambalapitiya -Collupitiya are much better managed !!",4.2,2026-05-02T08:06:56.971627+00:00
ChIJFepUOiRZ4joRhosM9e9aeMw,Pillawoos Hotel,"Chatham St, Colombo, Sri Lanka",6.9342709,79.844535,3.8,1077.0,2.0,55.2,"establishment, food, point_of_interest, restaurant",0112 399 980,,True,5,"I visited here a few times as recommend by by hotel around the corner. First impressions are a bit low but it's a locals restaurant with local food at local prices.
My first visit was late evening around 9 pm. Service was a little slow but it's because after a few visits it's a self serve, not table service so it was good someone served me at the table at all. I ordered a Dolphin chicken Kottu and was very disappointed as the chicken contained lots of bones. Kottu should have no bones at all so I'm not sure what happened. Other than the bones, the Kottu was actually nice.
I returned for breakfast and had a selection of pastries and 2 cups of milk tea. The milk tea is wonderful. It's so tasty and I highly recommend going here for the milk tea alone. My for pastries ( viyana roll, wade, ada and pol cake) and 2 milk teas cost just 550 lkr (£1.35) which is such a good price. The pastries were filling and I took two away with me.
I returned for dinner, was familiar with how to order now and went straight to the counter and ordered a vegetable Kottu and was asked how spicy I'd like it. It was delicious and such a large portion I could not finish it. It cost me 400lkr (98p).
I returned again for breakfast, by now the staff knew me, waved and said hello. I ordered at the counter again and had pastries and milk tea. I had a short conversation with a local office worker who sat at my table and had some kind of curry for breakfast and I had a chat with the man who makes the milk tea.
This is a great place to eat and to get a real feel of proper Sri Lanka cafe life. Just sitting, drinking milk tea and watching and talking to the locals is great.
I was concerned initially about hygiene as I have a very sensitive stomach when it comes to eating but in my 4 visits here I did not have any problems at all.
Please visit here and experience real Sri Lanka for yourself. | Quite good restaurant, taste is acceptable, price is cheap, we order, chicken KUttU and Chicken fried rice, both dishes quite good , self service, cleanliness must be improved | Extremely helpful and friendly staff.
Mainly locals.
Extremely tasty. Fresh pineapple juice, asked if we wanted sugar which was great.
Fair price, clean. | Nice employees, very local and extremely tasty. Very good experience if you want to eat like the locals | It’s very authentic, Sri Lanka food place it says its hotels, but restaurant local people try to have breakfast there very popular and the food is really amazing

Staffs are kind but busy. Also mot many foreigners",4.2,2026-05-02T08:06:56.971627+00:00
ChIJieXFykJZ4joRhUabdCU8Ri4,Burger King Colombo 03,"283 Galle Rd, Colombo 00300, Sri Lanka",6.9089347,79.85058649999999,4.1,3019.0,2.0,66.4,"establishment, food, point_of_interest, restaurant",0115 123 123,http://burgerking.lk/,True,5,"ahh, I had to place 3 star, because I've ordered 4 burgers and 2 of them with extra additives, paid for that but nothing was added :( staff must be more attentive! | Omg please get rid of that Apple pie. It tastes like sweet isso wadei. And I got a very strong taste of coconut oil!!! Disgusting.i went there in nostalgia of the apple pie from Mc Donald's. Very disappointed.

For 650 rupees it was not at all worth it. 2 bites and it's over. It's smaller than a 70 rupee Chinese roll. | I’ve been a regular customer of Burger King, often ordering in, but the quality has dropped drastically over the past few months. The Whopper, which used to be my favorite, now arrives with barely any salad or onions—just bits of cabbage and some mayo. On one occasion, the patty was completely burnt, and recently, my husband’s fish burger was partially raw—this has happened more than once. It’s incredibly disappointing, especially since Burger King is one of the only fast food burger chains left in Sri Lanka. It feels like customers are being taken for granted simply because there are fewer options. Burger King is known for its quality worldwide, but the Sri Lankan branch is sadly not living up to that standard. | Had an amazing experience at Burger King Kollupitiya! The food was fresh, tasty, and served quickly. Special thanks to Nethmi for her outstanding service — she was super friendly, attentive, and made sure everything was perfect. Great customer service like hers really makes the visit enjoyable. Definitely coming back again! 🍔👏 | I had a great experience during my visit. Special thanks to Nethmi at the cashier counter — she was very friendly, efficient, and made the billing process smooth and pleasant. Her positive attitude really stood out. Great job!""",3.6,2026-05-02T08:06:56.971627+00:00
ChIJxRpComBZ4joRqM20-U5fPx0,Ivy Lane Colombo Hotel,"538 Galle Rd, Colombo 00300, Sri Lanka",6.902298999999999,79.852514,4.0,733.0,,58.5,"establishment, food, lodging, point_of_interest, restaurant",0112 575 733,https://hotels.cloudbeds.com/reservation/dJwGTM,True,5,"I had a wonderful stay at the hotel! The overall experience was very good — the rooms were comfortable and everything was well maintained. The front office staff were especially helpful and friendly. A special mention to Randi from the front office, who was very kind and provided excellent service throughout my stay. Thank you for making my visit pleasant and memorable! 😊 | I had an extremely disappointing and stressful experience at Ivy Lane Colombo. The property is completely misleading and does not match what is shown in the images online.
The room provided was entirely different from the pictures advertised. Instead of a proper room, we were given a loft-style space and told it was a “room,” which is unacceptable and deceptive.
When we raised our concerns and asked to speak to the manager, we were told he was not available on the premises. We were then made to wait for several hours just to speak with him.
When the manager finally interacted with us, his behavior was rude, unprofessional, and threatening. As a group of girls, we felt extremely uncomfortable when he stated that no refund would be given under any circumstances, instead of addressing our legitimate concerns.
Because of this unacceptable situation, we were forced to shift to a nearby hotel, incurring additional and unexpected expenses, all while being in a completely new country. This added significant stress and anxiety to what should have been a safe and comfortable stay.
Overall, this property lacks honesty, professionalism, and basic respect for guests. I would strongly not recommend Ivy Lane Colombo, especially to women travelers. Please do not trust the images shown online—what you receive is far from what is advertised.
A truly terrible experience. | Everything was fine until checkout, when the receptionist accused us of cracking a glass shampoo bottle that was already damaged. Another receptionist had previously acknowledged the crack. One staff member kept insisting in Tamil that we had caused it, while the other staff members apologized on her behalf after confirming the damage was already there. | Lovely place. Very friendly staff and easy checkin/out. Water in the room. Good aircon and spacious balconies. Bed is very comfy. | Sheets are not clean. The floor was sticky.
The bedsheets had stains in them. No kettle(hot water) available in the rooms. Have to walk to the reception to get hot water. The condensation from the A/C was dropping inside the room. The elivators had a moldy smell. It is very overpriced for the experience",3.2,2026-05-02T08:06:56.971627+00:00
ChIJhfsZ82tZ4joRcCgQ_cyMuAQ,Global Towers Hotel & Apartments,"Global Towers Building, 11 Marine Dr, Colombo 00600, Sri Lanka",6.8775404,79.8572082,3.9,2157.0,,67.1,"establishment, food, lodging, point_of_interest, restaurant",0112 591 000,,True,5,"I recently stayed at this hotel, and unfortunately, it was a deeply disappointing experience from start to finish. I would not recommend this property to others for the following reasons:

Unprofessional Reception: Upon arrival, the receptionist was incredibly impolite. We were treated as if we were staying there for free rather than as paying guests. Her dismissive attitude made us feel unwelcome and uncomfortable from the moment we walked in.

Safety and Security: We were unable to lock our room door from the outside. This is a basic security requirement that the hotel failed to meet, leaving us feeling uneasy about the safety of our belongings.

Substandard Dining & Hygiene: The food quality was poor—specifically, the meals were very dry and unappetizing. More concerning, however, was the state of the cutlery and plates. The cutlery had a noticeable odor and was not properly cleaned, while the plates were covered in dust and visible fingerprints.

For the price paid, I expected at least a basic level of cleanliness and professional courtesy. The lack of hygiene and the poor attitude of the staff are major red flags. I hope management takes these concerns seriously and addresses the training of their front-of-house staff and kitchen protocols. | My stay at the hotel was truly pleasant. The room was comfortable, the staff were warm and welcoming, and the location was excellent. I had mistakenly booked the wrong dates for my stay, but Mr. Amila went above and beyond by promptly coordinating with Agoda and ensuring my booking was amended to the correct dates without any inconvenience to me. His professionalism and dedication made the entire experience smooth and stress-free.

A big appreciation to Mr. Amila from the booking & reservations team for his outstanding service. | Very disappointed with my experience at this hotel. The staff member I dealt with did not know how to speak to customers properly and was extremely aggressive in their tone. Hospitality should be about respect and professionalism, but unfortunately that was completely missing. | Nice hotel for stay in Srilanka. Neat & clean. Nice view from rooms, near sea shore. We all members enjoyed very much. 👌👍🙏 | Nice Hotel to Stay in Colombo, Srilanka. We all with our 70 members group enjoyed here for two days & two nights. All is well.",3.0,2026-05-02T08:06:56.971627+00:00
ChIJdzicMiRZ4joRwzxzyOpfTOc,Red Snapper,"WRMV+Q9X, Lower Chatham St, Colombo, Sri Lanka",6.934487600000001,79.8434872,3.2,5.0,,17.6,"establishment, food, point_of_interest, restaurant",071 892 9305,,True,5,"Great food , great service. Club next to the family restaurant. Even you can have rost paan (bread) and pol (coconut) sambol in style...also fried ice cream. Loved the place... | Nice place. Food is ok. | Nice place. Very reasonable prices. Ideal for beer drinkers. |  | ",3.2,2026-05-02T08:06:56.971627+00:00
